"Group_Name","GroupID","Month_Num","Month","Members","PERC_TOTAL_MEM","PERC_TOTAL_PSR_PHONE","PERC_TOTAL_PCG_NEWALERT","PERC_TOTAL_PCG_PAC","PERC_TOTAL_PCG_PDC","PERC_TOTAL_PCG_REF","PERC_TOTAL_PCG_FLLOWUP","PERC_TOTAL_PCG_TERM","PERC_TOTAL_PCG_EMPGRP","PSR_PHONE_ACTS_LIKE_MEM","PCG_FOLLOWUP_ACTS_LIKE","PCG_NEWALERT_ACTS_LIKE","PCG_PAC_ACTS_LIKE","PCG_PDC_ACTS_LIKE","PCG_REF_ACTS_LIKE","PCG_TERM_ACTS_LIKE","PCG_EMPGRP_ACTS_LIKE","PRED_PHONE_VOLUME","PRED_PCGNEWALERT","PRED_PCGFOLLOWUP","PRED_PCGPAC","PRED_PCGPDC","PRED_PCGREF","PRED_PCGTERM","PRED_PCGEMPGRP","SUCC_TIME_PCGNEWALERT","SUCC_TIME_PCGFOLLOWUP","SUCC_TIME_PCGEMPGRP","SUCC_TIME_PCGPAC","SUCC_TIME_PCGPDC","SUCC_TIME_PCGREF","SUCC_TIME_PCGTERM","UNSUCC_TIME_PCGNEWALERT","UNSUCC_TIME_PCGFOLLOWUP","UNSUCC_TIME_PCGEMPGRP","UNSUCC_TIME_PCGPAC","UNSUCC_TIME_PCGPDC","UNSUCC_TIME_PCGREF","UNSUCC_TIME_PCGTERM","PERC_SUCCESSFUL_PCGNEWALERT","PERC_SUCCESSFUL_PCGFOLLOWUP","PERC_SUCCESSFUL_PCGEMPGRP","PERC_SUCCESSFUL_PCGPAC","PERC_SUCCESSFUL_PCGPDC","PERC_SUCCESSFUL_PCGREF","PERC_SUCCESSFUL_PCGTERM","PCGPDC_TIME_HOURS_SUCC","PCGPDC_TIME_HOURS_UNSUCC","PCGPAC_TIME_HOURS_SUCC","PCGPAC_TIME_HOURS_UNSUCC","PCGFLLUP_TIME_HOURS_SUCC","PCGFLLUP_TIME_HOURS_UNSUCC","PCGNEWALERT_TIME_HOURS_SUCC","PCGNEWALERT_TIME_HOURS_UNSUCC","PCGREF_TIME_HOURS_SUCC","PCGREF_TIME_HOURS_UNSUCC","PCGTERM_TIME_HOURS_SUCC","PCGTERM_TIME_HOURS_UNSUCC","PCGEMPGRP_TIME_HOURS_SUCC","PCGEMPGRP_TIME_HOURS_UNSUCC","PCG_ALL_TIME_HOURS","PCG_SUCC_TIME_HOURS","PCG_UNSUCC_TIME_HOURS","PCGPDC_TIME_HOURS","PCGPAC_TIME_HOURS","PCGFLLUP_TIME_HOURS","PCGNEWALERT_TIME_HOURS","PCGREF_TIME_HOURS","PCGTERM_TIME_HOURS","PCGEMPGRP_TIME_HOURS","SUCC_TIME_PSR_PHONE"
"ACME COMPANY -447",447,8,"August",2500,0.001619,0.002086,0.001806,0.003795,0.000523,0.002042,0.000689,0.001408,0.000654,3221.1,3800.2,2788.8,5860.1,807.6,3153.2,1635.3,2030.6,454.3,59.1,17.7,13.5,9.2,52.3,36.1,16.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.34352,0.494334,2.582182,0.252534,2.133566,1.978028,7.416585,5.249609,9.421559,4.044303,1.203095,0,0.298824,0,35.418139,23.399331,12.018808,0.837854,2.834716,4.111594,12.666194,13.465862,1.203095,0.298824,7.68
"ACME COMPANY -447",447,9,"September",2500,0.001619,0.000986,0.00129,0.001362,0.000329,0.001339,0.0006,0.000889,0.000351,1522.5,2598.8,1992,2103.2,508,2067.6,1582.8,1397.5,185.9,62.8,16.2,4.2,6.1,36.1,23.9,9.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.228739,0.329161,0.802139,0.078448,1.951517,1.80925,7.873148,5.572774,6.496299,2.788604,0.798047,0,0.168429,0,28.896555,18.318318,10.578237,0.5579,0.880587,3.760767,13.445922,9.284903,0.798047,0.168429,7.68
"ACME COMPANY -447",447,10,"October",2500,0.001619,0.00113,0.001069,0.002232,0.000935,0.00147,0.000501,0.000315,0.000459,1744.9,2913.8,1650.7,3446.6,1443.8,2269.9,6965.7,1865.3,255.9,29.8,13.5,6.4,18.4,39.5,8.5,12.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.683396,0.983424,1.224923,0.119796,1.625902,1.507372,3.736001,2.644417,7.111844,3.052834,0.281818,0,0.219808,0,23.191535,14.883692,8.307843,1.66682,1.344719,3.133274,6.380418,10.164678,0.281818,0.219808,7.68
"ACME COMPANY -447",447,11,"November",2500,0.001619,0.001446,0.000205,0.002386,0.000803,0.00148,0.00096,0.000424,0.000281,2232.9,4966,316.6,3684.4,1240,2285.4,1500.9,1487,206.1,2.6,24.7,10.1,12.9,38,10.9,7.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.478964,0.689241,1.931653,0.188913,2.976476,2.759489,0.328787,0.232722,6.840812,2.93649,0.362375,0,0.128518,0,19.85444,13.047585,6.806855,1.168205,2.120566,5.735965,0.561509,9.777302,0.362375,0.128518,7.68
"ACME COMPANY -447",447,12,"December",2500,0.001619,0.001081,0.001379,0.00149,0.001229,0.00137,0.001231,0.000253,0.000549,1669.2,3777,2129.4,2300.8,1897.8,2115.5,6718.7,1782,148.9,14.7,16.8,4.9,20.2,18.7,3.4,7.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.752978,1.083554,0.930363,0.090988,2.024991,1.877367,1.84668,1.307118,3.360853,1.442681,0.114864,0,0.133448,0,14.965885,9.164177,5.801708,1.836532,1.021351,3.902358,3.153798,4.803534,0.114864,0.133448,7.68
"ACME COMPANY -448",448,1,"January",3000,0.001943,0.001288,0.004985,0.003721,0.001305,0.002247,0.001904,0.005148,0.000991,1988.7,2837.9,7696.9,5745.2,2014.9,3469.4,2563,2976.8,395.4,111.9,41.2,8.2,16.8,48.7,111.5,21.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.626185,0.901096,1.561357,0.152698,4.97951,4.6165,14.038462,9.936707,8.759398,3.760063,3.716823,0,0.382736,0,53.431535,34.064471,19.367064,1.527281,1.714055,9.59601,23.975169,12.519461,3.716823,0.382736,7.68
"ACME COMPANY -448",448,2,"February",3000,0.001943,0.002067,0.007295,0.003129,0.001642,0.002091,0.00218,0.000121,0.000848,3191.5,8890.4,11263.5,4831.2,2535.3,3228.5,6196.1,2993.8,492.7,129.8,57.6,9.1,22.9,55.3,3.2,22.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.852572,1.226871,1.733212,0.169506,6.957444,6.450241,16.280381,11.523583,9.950476,4.271346,0.107006,0,0.400026,0,59.922664,36.281117,23.641547,2.079443,1.902718,13.407685,27.803964,14.221822,0.107006,0.400026,7.68
"ACME COMPANY -448",448,3,"March",3000,0.001943,0.001728,0.006223,0.00212,0.001763,0.00288,0.000972,0.003976,0.000847,2668,5038.1,9608.3,3273.3,2722.1,4446.7,2671.1,2370,410.4,72.2,29.4,4.9,28.2,87.1,120.3,25.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.048356,1.50861,0.934658,0.091408,3.55139,3.292491,9.063994,6.415679,15.685538,6.733182,4.00909,0,0.457083,0,52.791479,34.750109,18.04137,2.556966,1.026066,6.843881,15.479673,22.41872,4.00909,0.457083,7.68
"ACME COMPANY -448",448,4,"April",3000,0.001943,0.001227,0.00485,0.002268,0.001643,0.00227,0.001118,0.003731,0.000544,1894.5,3616.1,7488.4,3501.8,2536.8,3504.9,2697.4,2428.7,267.7,67.3,37.5,5.4,23.5,76.2,125.2,18.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.874401,1.258284,1.025877,0.100329,4.530195,4.199941,8.447976,5.979648,13.712742,5.886339,4.172547,0,0.325759,0,50.514038,33.089497,17.424541,2.132685,1.126206,8.730136,14.427624,19.599081,4.172547,0.325759,7.68
"ACME COMPANY -448",448,5,"May",3000,0.001943,0.001277,0.002851,0.003011,0.001446,0.002313,0.000997,0.000164,0.001096,1971.7,4846.6,4402,4649,2232.6,3571.3,6418.4,3651.6,247.3,69.4,25.5,8.8,22.6,59.2,4.2,28,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.8408,1.209932,1.676155,0.163926,3.07922,2.854743,8.706192,6.162419,10.649185,4.571274,0.139957,0,0.499718,0,40.553521,25.591227,14.962294,2.050732,1.840081,5.933963,14.868611,15.220459,0.139957,0.499718,7.68
"ACME COMPANY -448",448,6,"June",3000,0.001943,0.001356,0.00197,0.003721,0.00082,0.001951,0.001152,0.00011,0.000773,2093.7,3137.4,3041.7,5745.2,1266.1,3012.4,5959.9,2550.7,283.7,61.2,28.3,12.5,13.2,47.9,2.7,19,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.493362,0.709961,2.386179,0.233365,3.417492,3.168354,7.678298,5.434854,8.629685,3.704383,0.090065,0,0.338856,0,36.284854,23.033937,13.250917,1.203323,2.619544,6.585846,13.113152,12.334068,0.090065,0.338856,7.68
"ACME COMPANY -448",448,7,"July",3000,0.001943,0.002871,0.001678,0.001113,0.000359,0.00227,0.001178,0.000116,0.000781,4432.8,5226.5,2590.8,1718.5,554.3,3504.9,6044.8,3327.3,544.8,48.7,28.6,2.6,5.6,55.2,2.8,19,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.208668,0.300279,0.491028,0.048022,3.458757,3.206611,6.105248,4.321417,9.939005,4.266422,0.093698,0,0.338607,0,32.777762,20.635011,12.142751,0.508947,0.53905,6.665368,10.426665,14.205427,0.093698,0.338607,7.68
"ACME COMPANY -448",448,8,"August",3000,0.001943,0.001584,0.001806,0.003816,0.000374,0.001698,0.000702,0.002075,0.000609,2445.7,3869.3,2788.5,5891.9,577.5,2621.7,2410.2,1892.9,345.1,59.1,18,13.6,6.6,43.5,53.2,15.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.245931,0.3539,2.596533,0.253937,2.173071,2.014652,7.414489,5.248125,7.834897,3.363212,1.772949,0,0.278508,0,33.550204,22.316378,11.233826,0.599831,2.85047,4.187723,12.662614,11.198109,1.772949,0.278508,7.68
"ACME COMPANY -448",448,9,"September",3000,0.001943,0.001265,0.001837,0.000875,0.000154,0.001892,0.000648,0.001367,0.000705,1953.2,2807,2836.3,1351,237.8,2921.3,2436.4,2808.5,238.6,89.4,17.5,2.7,2.9,51,36.8,19,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.107287,0.154388,0.515376,0.050403,2.108435,1.954728,11.213593,7.937208,9.176564,3.939137,1.22808,0,0.338718,0,38.723917,24.688053,14.035864,0.261675,0.565779,4.063163,19.150801,13.115701,1.22808,0.338718,7.68
"ACME COMPANY -448",448,10,"October",3000,0.001943,0.001267,0.00179,0.002625,0.001093,0.001925,0.000688,0.000315,0.000615,1956.3,4000.5,2763.8,4053,1687.6,2972.2,6965,2504.4,286.9,49.8,18.5,7.5,21.4,51.7,8.5,16.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.79883,1.149537,1.44055,0.140884,2.233021,2.070232,6.254116,4.42679,9.312772,3.997605,0.281818,0,0.294967,0,32.401122,20.616074,11.785048,1.948367,1.581434,4.303253,10.680906,13.310377,0.281818,0.294967,7.68
"ACME COMPANY -448",448,11,"November",3000,0.001943,0.001343,0.001274,0.002386,0.001343,0.001935,0.001331,0.000678,0.000463,2073.6,6883.2,1967.1,3684,2073.6,2987.6,2402.5,2451.9,191.5,16.3,34.2,10.1,21.5,49.7,17.4,11.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,0.801656,1.153603,1.931653,0.188913,4.125514,3.82476,2.044079,1.44684,8.941658,3.838301,0.580213,0,0.211953,0,29.089143,18.636726,10.452417,1.955259,2.120566,7.950274,3.490919,12.779959,0.580213,0.211953,7.68
"ACME COMPANY -448",448,12,"December",3000,0.001943,0.001009,0.00197,0.00196,0.001743,0.001906,0.00286,0.000253,0.000759,1557.9,8774.6,3041.7,3026.2,2691.2,2942.9,6718,2462.7,139.1,21,39,6.4,28.7,26,3.4,10.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.067901,1.536736,1.22356,0.119662,4.704923,4.361931,2.638624,1.867672,4.673699,2.006234,0.114864,0,0.184381,0,24.500187,14.607952,9.892235,2.604637,1.343222,9.066854,4.506296,6.679933,0.114864,0.184381,7.68
"ACME COMPANY -449",449,1,"January",8000,0.005181,0.003889,0.007947,0.003388,0.004268,0.002503,0.003957,0.008375,0.001515,6005,5896.9,12271,5231.4,6590.2,3864.9,4169.1,4553.6,1194.1,178.4,85.7,7.4,55,54.2,181.4,32.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.047523,2.946436,1.421484,0.139019,10.347932,9.59356,22.380224,15.841175,9.758819,4.189076,6.045949,0,0.585242,0,85.296439,52.587173,32.709266,4.993959,1.560503,19.941492,38.221399,13.947895,6.045949,0.585242,7.68
"ACME COMPANY -449",449,2,"February",8000,0.005181,0.004886,0.00735,0.003383,0.004264,0.004338,0.003398,0.000123,0.002045,7544.5,13861.4,11349.2,5223.7,6584.1,6698.3,6270.6,7215.6,1164.8,130.7,89.8,9.8,59.4,114.7,3.2,54.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.213883,3.185832,1.873846,0.183259,10.846771,10.056034,16.403908,11.611018,20.645861,8.862453,0.108281,0,0.964046,0,86.955192,53.056596,33.898596,5.399715,2.057105,20.902805,28.014926,29.508314,0.108281,0.964046,7.68
"ACME COMPANY -449",449,3,"March",8000,0.005181,0.002584,0.006886,0.004439,0.004225,0.004336,0.002703,0.006554,0.001377,3990,14005,10632.7,6854.3,6523.8,6695.2,4403.8,3854.1,613.6,79.9,81.8,10.2,67.5,131.2,198.3,41.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.51215,3.615045,1.956807,0.191373,9.873416,9.153637,10.029486,7.099073,23.614488,10.136767,6.608985,0,0.743081,0,85.534308,55.338413,30.195895,6.127195,2.14818,19.027053,17.128559,33.751255,6.608985,0.743081,7.68
"ACME COMPANY -449",449,4,"April",8000,0.005181,0.013073,0.00453,0.005676,0.003831,0.007137,0.002851,0.006988,0.000485,20186.1,9221.4,6994.8,8764.3,5915.5,11020.3,5052.3,2161.7,2851.6,62.9,95.7,13.4,54.7,239.5,234.5,16.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.038733,2.933786,2.56743,0.251091,11.548683,10.706776,7.890354,5.584952,43.106458,18.5039,7.815769,0,0.290053,0,113.237985,75.25748,37.980505,4.972519,2.818521,22.255459,13.475306,61.610358,7.815769,0.290053,7.68
"ACME COMPANY -449",449,5,"May",8000,0.005181,0.002952,0.005827,0.004973,0.004555,0.004501,0.00314,0.000167,0.002144,4558.2,15261.9,8997.5,7678.8,7033.4,6950,6536.2,7144.6,571.6,141.8,80.3,14.5,71.1,115.1,4.3,54.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.647418,3.809699,2.767877,0.270695,9.695799,8.988969,17.791322,12.593058,20.724404,8.896168,0.142521,0,0.977748,0,89.305678,54.747089,34.558589,6.457117,3.038572,18.684768,30.38438,29.620572,0.142521,0.977748,7.68
"ACME COMPANY -449",449,6,"June",8000,0.005181,0.004436,0.003754,0.004105,0.004006,0.003706,0.002374,0.000124,0.001548,6849.6,6468.2,5796.6,6338.5,6185.7,5722.4,6721.5,5106.4,927.8,116.6,58.3,13.8,64.7,91.1,3,38,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.409145,3.466819,2.632328,0.257438,7.043471,6.529997,14.630822,10.355992,16.392164,7.036509,0.10156,0,0.678257,0,71.534502,43.887747,27.646755,5.875964,2.889766,13.573468,24.986814,23.428673,0.10156,0.678257,7.68
"ACME COMPANY -449",449,7,"July",8000,0.005181,0.004922,0.003322,0.003231,0.00304,0.004678,0.003685,0.00013,0.001583,7600.1,16355.1,5129.5,4989,4694.1,7223.3,6781.7,6747.7,933.9,96.3,89.6,7.4,47.4,113.8,3.2,38.5,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,1.765312,2.540327,1.424965,0.13936,10.821723,10.032812,12.083331,8.552826,20.481856,8.792052,0.105112,0,0.686569,0,77.426245,47.368868,30.057377,4.305639,1.564325,20.854535,20.636157,29.273908,0.105112,0.686569,7.68
"ACME COMPANY -449",449,8,"August",8000,0.005181,0.00352,0.004119,0.004443,0.003583,0.004049,0.002848,0.00467,0.001728,5435.2,15695.8,6360.2,6860.5,5532.5,6252.1,5424.4,5368.8,766.7,134.8,73,15.8,63.3,103.8,119.7,44.3,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.355668,3.389865,3.023667,0.295711,8.81452,8.171935,16.910031,11.969262,18.682456,8.01964,3.990054,0,0.790007,0,86.412816,54.566403,31.846413,5.745533,3.319378,16.986455,28.879293,26.702096,3.990054,0.790007,7.68
"ACME COMPANY -449",449,9,"September",8000,0.005181,0.001951,0.003378,0.002477,0.004043,0.003833,0.002485,0.002302,0.000934,3012.5,10763.9,5216,3824.7,6242.8,5918.5,4102.7,3721.3,368.1,164.4,67,7.6,75.4,103.3,62,25.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.808062,4.04087,1.458678,0.142657,8.083683,7.494376,20.621139,14.596059,18.590754,7.980277,2.067891,0,0.448637,0,88.333083,54.078844,34.254239,6.848932,1.601335,15.578059,35.217198,26.571031,2.067891,0.448637,7.68
"ACME COMPANY -449",449,10,"October",8000,0.005181,0.003905,0.004098,0.004791,0.003271,0.004137,0.002717,0.000315,0.001373,6029.7,15799.3,6327.7,7397.8,5050.8,6388,6965.5,5583.5,884.3,114.1,73,13.7,64.2,111.2,8.5,36.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.389575,3.438657,2.629141,0.257126,8.816565,8.173831,14.316937,10.133818,20.014066,8.591248,0.281818,0,0.657777,0,79.700559,49.105879,30.59468,5.828232,2.886267,16.990396,24.450755,28.605314,0.281818,0.657777,7.68
"ACME COMPANY -449",449,11,"November",8000,0.005181,0.005917,0.000984,0.004325,0.004286,0.004618,0.002671,0.001188,0.000822,9136.5,13810.5,1519.4,6678.2,6618,7130.7,4210.8,4355.9,843.5,12.6,68.6,18.3,68.7,118.5,30.5,21.1,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,2.557772,3.680697,3.501611,0.342453,8.276744,7.673363,1.578828,1.117526,21.336607,9.158963,1.016486,0,0.376488,0,60.617538,38.644536,21.973002,6.238469,3.844064,15.950107,2.696354,30.49557,1.016486,0.376488,7.68
"ACME COMPANY -449",449,12,"December",8000,0.005181,0.006712,0.003324,0.00541,0.005439,0.004755,0.004391,0.000265,0.001605,10364,13472.3,5132.6,8353.6,8398.4,7342.2,7045.7,5209.8,924.8,35.5,59.8,17.6,89.5,64.8,3.6,21.9,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.23,0.27,1,0.74,0.41,0.33,1,3.333314,4.79672,3.376865,0.330253,7.223053,6.696487,4.452264,3.151402,11.662954,5.006446,0.120455,0,0.390091,0,50.540304,30.558996,19.981308,8.130034,3.707118,13.91954,7.603666,16.6694,0.120455,0.390091,7.68
"ACME COMPANY -45",45,1,"January",1527,0.000989,0.000794,0.001,0.003721,0.00018,0.000192,0.000785,0.000847,0.000341,1225.9,1170.3,1544,5745.2,277.9,296.4,421.5,1025.2,243.8,22.4,17,8.2,2.3,4.2,18.4,7.4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.079069,0.131781,1.582457,0.146825,1.02261,2.257861,2.167459,2.130905,0.851864,0.300178,0.611719,0,0.131762,0,11.41449,6.44694,4.96755,0.21085,1.729282,3.280471,4.298364,1.152042,0.611719,0.131762,7.68
"ACME COMPANY -45",45,2,"February",1527,0.000989,0.000857,0.000831,0.003162,0.00007,0.000411,0.000529,0.000121,0.00015,1323.2,2158.5,1283.1,4882.1,108.1,634.6,6196,528,204.3,14.8,14,9.2,1,10.9,3.2,4,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.033367,0.055612,1.775306,0.164719,0.841031,1.856947,1.427284,1.403213,2.224046,0.783704,0.107006,0,0.070506,0,10.742741,6.478546,4.264195,0.088979,1.940025,2.697978,2.830497,3.00775,0.107006,0.070506,7.68
"ACME COMPANY -45",45,3,"March",1527,0.000989,0.000909,0.00177,0.000287,0.000115,0.000448,0.000557,0.000428,0.000089,1403.5,2885.7,2732.9,443.1,177.6,691.7,287.2,248.6,215.8,20.5,16.8,0.7,1.8,13.6,13,2.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.062571,0.104286,0.128296,0.011903,1.012828,2.236264,1.983394,1.949944,2.772867,0.977097,0.431832,0,0.047816,0,11.719098,6.439604,5.279494,0.166857,0.140199,3.249092,3.933338,3.749964,0.431832,0.047816,7.68
"ACME COMPANY -45",45,4,"April",1527,0.000989,0.000719,0.000942,0.000823,0.000403,0.000318,0.000427,0.000514,0.00017,1110.1,1381.9,1454.4,1270.7,622.2,491,372.1,759.6,156.9,13.1,14.3,1.9,5.8,10.7,17.3,5.7,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.196212,0.32702,0.377067,0.034985,0.861713,1.902611,1.262788,1.241491,2.184087,0.769624,0.575034,0,0.101831,0,9.834463,5.558732,4.275731,0.523232,0.412052,2.764324,2.504279,2.953711,0.575034,0.101831,7.68
"ACME COMPANY -45",45,5,"May",1527,0.000989,0.000854,0.000411,0.001699,0.000618,0.000308,0.000338,0.000167,0.000219,1318.6,1642.8,634.6,2623.2,954.2,475.5,6535.7,728.8,165.4,10,8.6,4.9,9.6,7.9,4.3,5.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.328308,0.54718,0.958418,0.088925,0.519757,1.147594,0.96655,0.950249,1.613333,0.568503,0.142521,0,0.099793,0,7.931131,4.62868,3.302451,0.875488,1.047343,1.667351,1.916799,2.181836,0.142521,0.099793,7.68
"ACME COMPANY -45",45,6,"June",1527,0.000989,0.000663,0.000473,0.002749,0.000568,0.000428,0.000468,0.00011,0.00009,1023.7,1275.3,730.3,4244.4,877,660.8,5959.8,296.4,138.6,14.7,11.5,9.2,9.2,10.5,2.7,2.2,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.31252,0.520866,1.786774,0.165783,0.691258,1.526258,1.417411,1.393506,2.150136,0.75766,0.090065,0,0.039353,0,10.85159,6.487517,4.364073,0.833386,1.952557,2.217516,2.810917,2.907796,0.090065,0.039353,7.68
"ACME COMPANY -45",45,7,"July",1527,0.000989,0.001032,0.000407,0.002138,0.000785,0.000517,0.000311,0.000116,0.000312,1593.4,1381.9,628.4,3301,1212,798.2,6044.7,1329.4,195.7,11.8,7.6,4.9,12.2,12.6,2.8,7.6,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.416941,0.694902,0.95568,0.088671,0.455238,1.00514,1.138489,1.119288,2.57124,0.906048,0.093698,0,0.135301,0,9.580636,5.766587,3.814049,1.111843,1.044351,1.460378,2.257777,3.477288,0.093698,0.135301,7.68
"ACME COMPANY -45",45,8,"August",1527,0.000989,0.001166,0.000472,0.002981,0.001265,0.000427,0.00047,0.000331,0.000002,1800.3,2590.8,728.8,4602.6,1953.1,659.3,384.5,4.6,254,15.4,12,10.6,22.3,11,8.5,0,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.760774,1.267957,2.056204,0.190781,0.724315,1.599245,1.490218,1.465085,2.240401,0.789468,0.282583,0,0.000738,0,12.867769,7.555233,5.312536,2.028731,2.246985,2.32356,2.955303,3.029869,0.282583,0.000738,7.68
"ACME COMPANY -45",45,9,"September",1527,0.000989,0.000301,0.000139,0.002509,0.001433,0.000251,0.000549,0.000292,0.000105,464.7,2379.3,214.6,3873.9,2212.5,387.5,520.3,418.4,56.7,6.8,14.8,7.7,26.7,6.8,7.9,2.8,32.73,26.83,1.07,15.52,31.02,32.73,2,6.92,9.2,1.07,4.32,5.45,6.92,2,0.176991,0.134426,1,0.75,0.375,0.375,1,0.910164,1.51694,1.497786,0.138969,0.889609,1.964205,0.654348,0.643312,1.384066,0.487714,0.262507,0,0.050467,0,10.400087,5.648947,4.75114,2.427104,1.636755,2.853814,1.29766,1.87178,0.262507,0.050467,7.68
